scenario,hour,br_1_2,br_2_3,br_2_30,br_6_11,br_10_32,br_16_19,br_22_35,br_29_38
12,1,-17.296243,41.313092,-0.457969,-45.630121,0.000000,0.000000,-12.784386,1.347063
12,2,0.000000,22.601562,-1.631276,-13.368020,0.000000,0.000000,-3.405156,6.397270
12,3,0.000000,63.618339,2.037372,-60.535854,0.000000,0.000000,-21.257412,-2.633516
12,4,0.000000,54.749830,1.906429,-48.060722,0.000000,0.000000,-16.954345,-0.104059
12,5,0.000000,60.530378,1.826563,-55.958365,0.000000,0.000000,-19.946826,-1.926760
12,6,-28.193496,24.314137,-1.497074,-26.891418,0.000000,0.000000,-5.941123,5.076464
12,7,-19.617905,56.841146,0.071775,-65.746852,0.000000,0.000000,-20.421900,-2.957971
12,8,-33.338122,49.066923,-0.711423,-61.874160,0.000000,7.801467,-18.041678,-1.805019
12,9,-36.195114,52.861437,-0.814695,-69.360564,0.000000,6.649254,-20.127486,-3.103596
12,10,-35.652983,63.678908,-0.430018,-83.206114,0.000000,2.427630,-25.227790,-5.989306
12,11,-42.172731,60.691334,-0.777319,-81.720793,0.000000,3.687383,-24.486702,-5.652536
12,12,-45.021757,60.059190,-0.935567,-82.422084,0.000000,4.103505,-24.467205,-5.698731
12,13,-55.083477,50.305013,-1.672833,-74.381334,0.000000,8.065778,-20.810032,-3.781526
12,14,-34.714391,80.773478,0.274679,-104.394285,0.000000,-4.129182,-33.249067,-10.474723
12,15,-12.862212,112.036003,2.240154,-135.919927,0.000000,-16.635427,-45.877352,-17.301860
12,16,-18.851952,100.648382,1.750678,-123.583438,0.000000,-11.945896,-40.931536,-14.525651
12,17,6.224206,145.609752,4.433275,-170.637529,0.000000,-29.729681,-59.722141,-24.730149
12,18,0.000000,219.628108,12.370639,-254.029210,0.000000,-59.424027,-91.424027,-40.074690
12,19,0.000000,224.811801,13.480278,-257.857272,0.000000,-61.617853,-93.239533,-40.650041
12,20,0.000000,158.237313,7.615631,-184.001265,0.000000,-33.695142,-63.913377,-25.800789
12,21,20.303795,142.449973,4.871294,-161.356603,0.000000,-28.171193,-56.729698,-22.847388
12,22,4.920727,97.425056,2.469987,-111.416486,0.000000,-10.285672,-36.903762,-11.980480
12,23,-3.342727,68.388875,1.002253,-76.516714,0.000000,0.000000,-24.127177,-4.912909
12,24,-22.370452,34.111638,-0.764377,-38.094162,0.000000,0.000000,-9.759567,3.053843
13,1,-17.622206,41.993414,-0.506427,-46.096586,0.000000,0.000000,-13.253550,1.060410
13,2,0.000000,76.929475,2.309554,-78.894366,0.000000,0.000000,-27.675664,-6.368179
13,3,0.000000,63.046589,2.075494,-59.779433,0.000000,0.000000,-20.928826,-2.422084
13,4,0.000000,56.250085,1.739234,-49.552474,0.000000,0.000000,-17.931179,-0.744518
13,5,0.000000,58.544422,1.994974,-53.208825,0.000000,0.000000,-18.781250,-1.160943
13,6,-26.386971,24.868158,-1.431861,-27.504240,0.000000,0.000000,-5.984148,5.056267
13,7,-18.116828,57.751075,0.107391,-66.331482,0.000000,0.000000,-20.754620,-3.149091
13,8,-30.310063,53.235835,-0.411346,-65.966044,0.000000,6.156313,-19.686832,-2.676165
13,9,-42.469105,45.993216,-1.296074,-62.709861,0.000000,9.249865,-17.526875,-1.713927
13,10,-40.051513,61.389106,-0.727672,-81.302000,0.000000,0.000000,-24.703752,-5.762558
13,11,-36.058687,70.055756,-0.148557,-90.931560,0.000000,-0.121817,-28.295902,-7.687043
13,12,-37.415691,70.812901,-0.243635,-92.994976,0.000000,-0.241519,-28.812229,-8.037167
13,13,-52.563902,52.843996,-1.487378,-76.776823,0.000000,7.126321,-21.749489,-4.280463
13,14,-15.940386,108.124945,2.086686,-131.356598,0.000000,-15.180051,-44.299936,-16.395172
13,15,-20.840903,101.094102,1.529303,-125.354144,0.000000,-12.227179,-41.469104,-14.933642
13,16,-25.290265,91.408621,1.136612,-114.485328,0.000000,-8.223533,-37.209173,-12.531820
13,17,7.879139,146.244382,4.507893,-171.375140,0.000000,-29.818012,-59.810472,-24.771998
13,18,0.000000,222.195476,12.789517,-256.718059,0.000000,-60.377579,-92.377579,-40.460598
13,19,0.000000,222.133753,13.450570,-255.095516,0.000000,-60.211824,-91.833504,-39.838654
13,20,0.000000,161.296201,7.687192,-187.161099,0.000000,-35.262977,-65.481212,-26.689732
13,21,20.228874,141.575257,4.878450,-160.295170,0.000000,-27.718097,-56.276602,-22.575101
13,22,4.284655,96.536714,2.453181,-110.483278,0.000000,-9.892936,-36.511026,-11.749571
13,23,-3.640509,67.956859,1.007779,-76.027079,0.000000,0.000000,-23.924748,-4.787702
13,24,-20.907231,34.675007,-0.716337,-38.348545,0.000000,0.000000,-9.895325,2.983187
14,1,-22.303421,40.285259,-0.664621,-45.390676,0.000000,0.000000,-12.873192,1.252773
14,2,0.000000,75.337608,2.738676,-76.074383,0.000000,0.000000,-26.506558,-5.483315
14,3,0.000000,63.914929,1.923489,-61.441291,0.000000,0.000000,-21.472583,-2.818051
14,4,0.000000,54.708484,1.926215,-47.956620,0.000000,0.000000,-16.918310,-0.073593
14,5,0.000000,59.571714,1.919381,-54.688418,0.000000,0.000000,-19.367137,-1.543411
14,6,-26.426045,25.078296,-1.443929,-27.768958,0.000000,0.000000,-6.108248,4.978121
14,7,-18.406543,57.296290,0.128275,-65.730449,0.000000,0.000000,-20.532265,-3.004284
14,8,-31.754585,50.615878,-0.616740,-63.159244,0.000000,7.197651,-18.645494,-2.132242
14,9,-27.396683,65.528713,0.021123,-81.717113,0.000000,1.525929,-25.250811,-5.848812
14,10,-33.250905,66.165316,-0.226334,-85.506617,0.000000,1.518646,-26.136774,-6.460692
14,11,-41.528121,63.647381,-0.707614,-84.773368,0.000000,0.000000,-25.935438,-6.480025
14,12,-36.588765,72.732628,-0.118789,-94.891511,0.000000,-1.069288,-29.639998,-8.478532
14,13,-49.669587,56.277017,-1.266923,-79.888675,0.000000,5.761097,-23.114713,-5.014851
14,14,-36.645633,78.198420,0.119378,-102.042561,0.000000,-3.072257,-32.192142,-9.902919
14,15,-27.645611,89.287825,0.788289,-113.449002,0.000000,-7.308729,-36.550654,-12.284361
14,16,-15.380900,105.194576,2.058401,-127.798925,0.000000,-13.765915,-42.751555,-15.496263
14,17,2.400135,140.185577,4.013010,-165.650761,0.000000,-27.574705,-57.567165,-23.608306
14,18,0.000000,228.929662,13.753816,-263.536456,0.000000,-63.035721,-95.035721,-41.616043
14,19,0.000000,220.261669,13.431798,-252.785362,0.000000,-59.263487,-90.885167,-39.283703
14,20,0.000000,153.976420,7.239514,-180.197830,0.000000,-31.730079,-61.948314,-24.816524
14,21,23.215625,142.991983,4.987503,-161.594629,0.000000,-28.078610,-56.637115,-22.773164
14,22,3.838757,97.031456,2.429028,-111.097926,0.000000,-10.217882,-36.835972,-11.946671
14,23,-3.920387,68.566545,0.965348,-76.244450,0.000000,0.000000,-24.362268,-5.050537
14,24,0.000000,36.608613,-0.518214,-32.967584,0.000000,0.000000,-9.305231,3.304561
15,1,-18.371129,41.134141,-0.503903,-45.401651,0.000000,0.000000,-12.848559,1.303898
15,2,0.000000,76.986832,2.246433,-78.851479,0.000000,0.000000,-27.779358,-6.453143
15,3,0.000000,64.866737,1.817633,-62.542515,0.000000,0.000000,-22.077195,-3.218351
15,4,0.000000,55.608831,1.830700,-49.004997,0.000000,0.000000,-17.484971,-0.447382
15,5,0.000000,57.934271,2.177531,-52.304300,0.000000,0.000000,-18.298086,-0.797086
15,6,0.000000,28.230034,-1.350826,-21.594668,0.000000,0.000000,-5.909022,5.000877
15,7,-15.187152,59.067338,0.252370,-67.315019,0.000000,0.000000,-21.051625,-3.290391
15,8,-31.946977,50.981308,-0.616396,-63.929502,0.000000,7.020275,-18.822870,-2.241176
15,9,-37.496977,52.760884,-0.860614,-69.372277,0.000000,6.535186,-20.241554,-3.176326
15,10,-39.626219,55.936215,-0.915777,-75.298218,0.000000,5.693807,-21.961613,-4.231860
15,11,-42.061849,63.141674,-0.759824,-83.987328,0.000000,0.000000,-25.796591,-6.409048
15,12,-44.601690,58.956122,-0.976888,-81.342240,0.000000,4.702076,-23.868634,-5.371209
15,13,-53.870830,51.151225,-1.629320,-74.933646,0.000000,7.748827,-21.126983,-3.957380
15,14,-24.378596,96.693248,1.295889,-120.241861,0.000000,-10.640388,-39.760273,-13.976854
15,15,-22.994321,98.192924,1.321978,-122.310131,0.000000,-11.104435,-40.346360,-14.335499
15,16,-16.642994,103.732171,1.933203,-126.408873,0.000000,-13.224830,-42.210470,-15.218539
15,17,13.868010,153.893396,5.039403,-178.703453,0.000000,-32.828534,-62.820994,-26.375284
15,18,0.000000,222.132383,12.783778,-256.520755,0.000000,-60.362223,-92.362223,-40.451483
15,19,0.000000,224.534487,13.356219,-257.953496,0.000000,-61.556447,-93.178127,-40.672662
15,20,0.000000,155.554582,7.378787,-181.324129,0.000000,-32.485128,-62.703363,-25.191711
15,21,23.545949,143.212987,4.992194,-162.653604,0.000000,-28.078610,-56.637115,-22.790784
15,22,-4.440861,94.414145,2.106426,-109.715832,0.000000,-9.857434,-36.475524,-11.796733
15,23,-3.379041,68.293395,1.004994,-76.395719,0.000000,0.000000,-24.079130,-4.882775
15,24,-22.577017,34.222850,-0.780157,-38.214990,0.000000,0.000000,-9.855507,2.993413
16,1,-17.521370,41.947056,-0.499481,-46.249435,0.000000,0.000000,-13.192120,1.094302
16,2,0.000000,76.571199,2.365727,-78.364384,0.000000,0.000000,-27.442865,-6.205504
16,3,0.000000,64.210668,1.921176,-61.606171,0.000000,0.000000,-21.646932,-2.918504
16,4,0.000000,55.443910,1.845010,-49.008337,0.000000,0.000000,-17.365550,-0.374767
16,5,0.000000,59.553185,1.894253,-54.627632,0.000000,0.000000,-19.386343,-1.564282
16,6,0.000000,28.238846,-1.389985,-21.422595,0.000000,0.000000,-5.970344,4.952154
16,7,-16.208564,58.482522,0.209051,-67.131878,0.000000,0.000000,-20.845468,-3.183489
16,8,-31.218781,52.059125,-0.515079,-64.816342,0.000000,6.596619,-19.246526,-2.451715
16,9,-37.396754,51.226793,-1.010087,-67.743476,0.000000,7.213910,-19.562830,-2.840913
16,10,-48.682610,46.225770,-1.593988,-66.531206,0.000000,9.415167,-18.240253,-2.249843
16,11,-48.050059,51.563661,-1.374380,-72.891067,0.000000,7.438750,-20.735335,-3.644144
16,12,-46.768272,56.619114,-1.146935,-78.964524,0.000000,5.566426,-23.004284,-4.910441
16,13,-40.845613,69.421009,-0.409619,-92.846406,0.000000,0.416845,-28.458965,-7.882962
16,14,-27.498517,92.404657,1.035898,-115.950652,0.000000,-8.907689,-38.027574,-13.035308
16,15,-23.201578,97.959286,1.347529,-122.145896,0.000000,-10.967444,-40.209369,-14.243677
16,16,-12.848572,108.810636,2.268756,-131.223950,0.000000,-15.264418,-44.250058,-16.311009
16,17,2.796176,141.082349,4.145341,-166.431086,0.000000,-27.896543,-57.889003,-23.743964
16,18,0.000000,224.657123,13.358514,-258.905047,0.000000,-61.162151,-93.162151,-40.677924
16,19,0.000000,221.104126,13.386689,-254.486615,0.000000,-59.680109,-91.301789,-39.562165
16,20,0.000000,154.335826,7.271175,-179.992993,0.000000,-31.946500,-62.164735,-24.919335
16,21,20.945622,142.633397,4.893563,-161.815410,0.000000,-28.155650,-56.714155,-22.841687
16,22,3.039857,97.077840,2.394325,-111.337666,0.000000,-10.340696,-36.958786,-12.027231
16,23,-3.107732,68.657946,1.001488,-76.733637,0.000000,0.000000,-24.253986,-4.989132
16,24,-20.693848,34.791066,-0.711613,-38.778965,0.000000,0.000000,-9.901083,2.973399
17,1,0.000000,43.893630,-0.322145,-42.369840,0.000000,0.000000,-12.832856,1.283527
17,2,0.000000,76.335256,2.380024,-77.994242,0.000000,0.000000,-27.314285,-6.121864
17,3,0.000000,64.936710,1.728245,-62.626065,0.000000,0.000000,-22.203001,-3.329288
17,4,0.000000,54.957191,1.982754,-47.890798,0.000000,0.000000,-17.026133,-0.107260
17,5,0.000000,59.037477,2.032269,-53.879274,0.000000,0.000000,-18.992695,-1.272423
17,6,-28.477710,24.701884,-1.529935,-27.290521,0.000000,0.000000,-6.211005,4.908102
17,7,-19.667135,56.650259,0.026626,-65.324109,0.000000,0.000000,-20.391493,-2.954015
17,8,-24.465086,65.928319,0.216456,-78.956472,0.000000,0.000000,-25.275271,-5.756796
17,9,-38.265358,50.195135,-1.014604,-66.517067,0.000000,7.657986,-19.118754,-2.569363
17,10,-25.943729,77.594585,0.528276,-96.955867,0.000000,-3.139151,-30.794571,-8.956279
17,11,-41.694123,63.876065,-0.732158,-85.033027,0.000000,0.000000,-26.097270,-6.583496
17,12,-41.641208,64.592731,-0.648045,-87.017232,0.000000,2.298617,-26.272093,-6.675195
17,13,-53.901425,51.331115,-1.633472,-75.252864,0.000000,7.657975,-21.217835,-4.014488
17,14,-24.701555,96.075159,1.291004,-119.699938,0.000000,-10.337750,-39.457635,-13.799592
17,15,-25.198826,92.659241,1.057109,-116.504536,0.000000,-8.637646,-37.879571,-12.972327
17,16,-14.134220,107.464051,2.198898,-130.071917,0.000000,-14.721081,-43.706721,-16.011006
17,17,8.524198,147.712057,4.614268,-172.894127,0.000000,-30.431971,-60.424431,-25.095293
17,18,0.000000,225.816608,13.175512,-260.419363,0.000000,-61.936098,-93.936098,-41.213130
17,19,0.000000,224.981796,13.470897,-258.436298,0.000000,-61.679506,-93.301186,-40.697663
17,20,0.000000,158.376849,7.517190,-184.066623,0.000000,-33.875950,-64.094185,-25.946000
17,21,14.491115,139.682139,4.656211,-159.190931,0.000000,-27.430678,-55.989183,-22.447382
17,22,2.189655,96.978559,2.359618,-111.350698,0.000000,-10.398033,-37.016123,-12.067387
17,23,-6.380906,67.755191,0.878177,-75.913336,0.000000,0.000000,-24.217473,-4.982458
17,24,-23.889413,33.361750,-0.806465,-37.696939,0.000000,0.000000,-9.518796,3.188204
18,1,-18.342363,41.855267,-0.537210,-46.393520,0.000000,0.000000,-13.241634,1.054807
18,2,0.000000,22.410864,-1.451361,-12.122646,0.000000,0.000000,-3.223961,6.597727
18,3,0.000000,64.290274,1.865198,-61.840046,0.000000,0.000000,-21.730977,-2.993788
18,4,0.000000,54.373671,1.993868,-47.341006,0.000000,0.000000,-16.697184,0.089070
18,5,0.000000,60.048752,1.849522,-55.166636,0.000000,0.000000,-19.694064,-1.763608
18,6,0.000000,27.819838,-1.227751,-21.118545,0.000000,0.000000,-5.571147,5.250790
18,7,-15.754589,59.456288,0.272309,-68.335299,0.000000,0.000000,-21.238644,-3.396715
18,8,-27.230330,55.065566,-0.265971,-67.530047,0.000000,5.604681,-20.238464,-2.969194
18,9,-29.857087,61.989439,-0.197393,-78.244061,0.000000,2.970218,-23.806522,-5.067650
18,10,-39.821782,56.797333,-0.854888,-76.699116,0.000000,5.322407,-22.333013,-4.431600
18,11,-52.771396,44.010057,-1.853653,-65.258212,0.000000,10.541224,-17.632861,-1.972637
18,12,-48.243457,54.641580,-1.271955,-77.104381,0.000000,6.367945,-22.202765,-4.478724
18,13,-49.843236,56.175530,-1.303485,-79.760364,0.000000,5.758903,-23.116907,-5.028793
18,14,-26.829331,92.096448,1.056297,-115.437499,0.000000,-8.672407,-37.792292,-12.893198
18,15,-27.435154,91.621747,0.904316,-115.828224,0.000000,-8.425084,-37.667009,-12.892248
18,16,-14.257029,105.470854,2.073554,-128.099911,0.000000,-13.782371,-42.768011,-15.513131
18,17,14.919177,155.131578,5.136682,-180.212100,0.000000,-33.265227,-63.257687,-26.607540
18,18,0.000000,221.856297,12.527092,-256.375618,0.000000,-60.457459,-92.457459,-40.616221
18,19,0.000000,226.411619,13.591183,-259.562798,0.000000,-62.359269,-93.980949,-41.039500
18,20,0.000000,155.958760,7.414495,-181.940248,0.000000,-32.646918,-62.865153,-25.275464
18,21,23.244810,143.011509,4.987917,-161.688193,0.000000,-28.078610,-56.637115,-22.774721
18,22,4.262573,96.920228,2.447313,-111.009602,0.000000,-10.094075,-36.712165,-11.872045
18,23,-3.342273,69.015647,0.972120,-77.346147,0.000000,0.000000,-24.475660,-5.133001
18,24,-25.599854,33.754960,-0.911602,-37.922134,0.000000,0.000000,-10.027053,2.870400
19,1,-21.225875,40.538158,-0.620727,-44.976833,0.000000,0.000000,-12.919606,1.243839
19,2,0.000000,75.769517,2.566037,-77.057647,0.000000,0.000000,-26.858971,-5.771422
19,3,0.000000,63.882630,1.922865,-60.667650,0.000000,0.000000,-21.527160,-2.836311
19,4,0.000000,52.800219,2.202168,-45.293691,0.000000,0.000000,-15.686217,0.775609
19,5,0.000000,59.371807,1.989491,-54.515953,0.000000,0.000000,-19.186611,-1.409251
19,6,0.000000,28.490657,-1.388596,-21.501483,0.000000,0.000000,-6.121359,4.867672
19,7,-20.183986,56.371720,-0.026943,-65.135878,0.000000,0.000000,-20.339070,-2.941289
19,8,-25.772317,64.718274,0.092509,-77.498227,0.000000,0.000000,-24.904464,-5.571578
19,9,-32.789269,57.389207,-0.530366,-73.634820,0.000000,4.816535,-21.960205,-4.092039
19,10,-40.154111,56.916384,-0.851445,-76.580809,0.000000,5.204824,-22.450596,-4.490604
19,11,-44.905340,55.286082,-1.098096,-76.321690,0.000000,6.001773,-22.172312,-4.400769
19,12,-50.219741,52.695972,-1.439390,-75.339852,0.000000,7.064710,-21.506000,-4.121240
19,13,-53.422284,50.653757,-1.606716,-74.529422,0.000000,8.094483,-20.781327,-3.752845
19,14,-38.479858,74.528010,-0.082874,-98.272990,0.000000,-1.492877,-30.612762,-9.040192
19,15,-31.277455,84.943395,0.571517,-109.222068,0.000000,-5.543509,-34.785434,-11.302151
19,16,-18.970262,99.068110,1.662940,-121.735955,0.000000,-11.219500,-40.205140,-14.130946
19,17,3.632583,141.519433,4.136804,-166.728914,0.000000,-28.068573,-58.061033,-23.855219
19,18,0.000000,219.199092,12.522191,-253.463413,0.000000,-59.054350,-91.054350,-39.793026
19,19,0.000000,219.676256,13.245588,-252.823215,0.000000,-59.074087,-90.695767,-39.261978
19,20,0.000000,159.714924,7.610941,-185.761684,0.000000,-34.469219,-64.687454,-26.260672
19,21,23.900918,144.239055,5.005603,-162.523975,0.000000,-28.693323,-57.251828,-23.127100
19,22,5.463233,99.378635,2.473422,-113.274152,0.000000,-11.289196,-37.907286,-12.570359
19,23,-6.350368,67.901773,0.873111,-75.873131,0.000000,0.000000,-24.316421,-5.039270
19,24,0.000000,37.533187,-0.629021,-34.112243,0.000000,0.000000,-9.893310,2.910547
20,1,-21.462069,40.606858,-0.637505,-45.865354,0.000000,0.000000,-12.918660,1.224787
20,2,0.000000,21.390747,-1.384512,-11.440136,0.000000,0.000000,-2.574644,6.998828
20,3,0.000000,64.459246,1.788860,-61.677219,0.000000,0.000000,-21.930353,-3.135844
20,4,0.000000,54.571083,2.025626,-47.726146,0.000000,0.000000,-16.753783,0.065640
20,5,0.000000,57.621602,2.185391,-52.215551,0.000000,0.000000,-18.100102,-0.682257
20,6,-28.278563,24.412856,-1.505793,-26.837030,0.000000,0.000000,-6.026505,5.026780
20,7,-18.811034,56.597373,0.081890,-65.288405,0.000000,0.000000,-20.218495,-2.840190
20,8,-26.907696,56.927838,-0.173571,-69.334042,0.000000,4.720480,-21.122665,-3.450504
20,9,-35.399649,53.138832,-0.795986,-69.453836,0.000000,6.582055,-20.194685,-3.140918
20,10,-46.712751,47.173714,-1.512104,-66.868750,0.000000,9.128727,-18.526693,-2.394791
20,11,-37.768433,67.753010,-0.445376,-88.558567,0.000000,0.000000,-27.532910,-7.342946
20,12,-50.160132,53.188933,-1.377919,-75.961111,0.000000,6.878864,-21.691846,-4.207485
20,13,-43.208818,65.427927,-0.644829,-88.995771,0.000000,2.106378,-26.769432,-6.967891
20,14,-36.209374,78.394008,0.145059,-102.076922,0.000000,-3.122919,-32.242804,-9.923928
20,15,-26.066845,92.878674,1.010250,-116.868632,0.000000,-8.877668,-38.119593,-13.124753
20,16,-12.160718,108.970541,2.301740,-131.349546,0.000000,-15.250587,-44.236227,-16.296583
20,17,6.263930,143.816347,4.350866,-168.938989,0.000000,-28.832030,-58.824490,-24.241726
20,18,0.000000,223.284460,13.194902,-257.455839,0.000000,-60.593099,-92.593099,-40.411686
20,19,0.000000,223.247978,13.486364,-256.448476,0.000000,-60.753752,-92.375432,-40.145154
20,20,0.000000,156.700562,7.477453,-182.134214,0.000000,-33.036620,-63.254855,-25.466910
20,21,23.153647,142.950517,4.986622,-161.395939,0.000000,-28.078610,-56.637115,-22.769858
20,22,3.852056,96.585649,2.436307,-110.364139,0.000000,-9.996621,-36.614711,-11.809020
20,23,-3.372611,69.125444,0.965515,-77.375106,0.000000,0.000000,-24.552344,-5.178713
20,24,-23.883342,34.111026,-0.841794,-38.467048,0.000000,0.000000,-9.955449,2.917746
21,1,-24.753928,39.499239,-0.752166,-44.912780,0.000000,0.000000,-12.757973,1.306516
21,2,0.000000,75.963326,2.531309,-77.344077,0.000000,0.000000,-26.989270,-5.863771
21,3,0.000000,64.345813,1.932763,-61.487097,0.000000,0.000000,-21.732678,-2.959059
21,4,0.000000,55.784811,1.805674,-49.363851,0.000000,0.000000,-17.587268,-0.521023
21,5,0.000000,59.509573,1.902831,-54.545506,0.000000,0.000000,-19.357961,-1.543401
21,6,0.000000,27.858583,-1.293599,-21.146456,0.000000,0.000000,-5.658926,5.172322
21,7,-18.803215,56.875925,0.077020,-65.703568,0.000000,0.000000,-20.359587,-2.927368
21,8,-32.636410,48.979574,-0.712670,-61.459024,0.000000,7.887535,-17.955610,-1.757222
21,9,-35.152426,56.051019,-0.604432,-72.663985,0.000000,5.257557,-21.519183,-3.844319
21,10,-40.789046,55.587640,-0.930278,-75.181151,0.000000,5.770573,-21.884847,-4.183811
21,11,-50.972463,46.967101,-1.683255,-68.226976,0.000000,9.302553,-18.871532,-2.647316
21,12,-44.489835,59.372328,-0.963572,-81.727539,0.000000,4.499472,-24.071238,-5.484870
21,13,-52.334625,52.629492,-1.510774,-76.470865,0.000000,7.233217,-21.642593,-4.228624
21,14,-25.032603,95.760766,1.254607,-119.205281,0.000000,-10.255867,-39.375752,-13.759593
21,15,-28.813845,89.089314,0.741581,-113.433620,0.000000,-7.350284,-36.592209,-12.317902
21,16,-15.508027,105.562268,2.053647,-128.239188,0.000000,-13.974916,-42.960556,-15.620330
21,17,7.954916,146.457716,4.537017,-171.441648,0.000000,-29.910285,-59.902745,-24.811984
21,18,0.000000,225.691568,13.135168,-260.434022,0.000000,-61.895582,-93.895582,-41.208814
21,19,0.000000,220.787412,13.356300,-253.545240,0.000000,-59.599884,-91.221564,-39.516152
21,20,0.000000,157.526736,7.443086,-183.505928,0.000000,-33.463878,-63.682113,-25.741252
21,21,22.557708,143.973765,4.949549,-162.727859,0.000000,-28.698583,-57.257088,-23.146632
21,22,3.795414,95.853438,2.440255,-109.765492,0.000000,-9.590858,-36.208948,-11.571965
21,23,-4.995476,68.414837,0.916438,-76.937695,0.000000,0.000000,-24.358018,-5.071712
21,24,-24.146077,33.651999,-0.833178,-37.935060,0.000000,0.000000,-9.733260,3.055671
22,1,-19.396611,42.053850,-0.600343,-46.708654,0.000000,0.000000,-13.508446,0.882653
22,2,0.000000,75.782664,2.542926,-77.075187,0.000000,0.000000,-26.888747,-5.798512
22,3,0.000000,64.431164,1.745937,-61.920252,0.000000,0.000000,-21.932037,-3.159741
22,4,0.000000,56.413165,1.756413,-50.351589,0.000000,0.000000,-17.940691,-0.754882
22,5,0.000000,58.473815,2.064180,-53.294935,0.000000,0.000000,-18.658892,-1.063598
22,6,-27.640468,24.062002,-1.456489,-26.343921,0.000000,0.000000,-5.736472,5.212094
22,7,-18.883726,56.951544,0.020805,-65.584459,0.000000,0.000000,-20.483551,-3.018607
22,8,-32.342987,50.186601,-0.687989,-62.886263,0.000000,7.312694,-18.530451,-2.090648
22,9,-35.637604,54.693888,-0.727157,-71.382326,0.000000,5.824127,-20.952613,-3.559762
22,10,-36.814522,64.202102,-0.547941,-83.820369,0.000000,0.000000,-25.737824,-6.324706
22,11,-39.233011,66.228361,-0.535016,-87.149154,0.000000,0.000000,-26.939294,-7.018188
22,12,-53.383369,50.250992,-1.615492,-73.305342,0.000000,7.922662,-20.648048,-3.663596
22,13,-50.715717,55.689884,-1.326192,-79.469621,0.000000,5.927536,-22.948274,-4.933125
22,14,-27.349792,93.067384,1.069278,-116.700810,0.000000,-9.207970,-38.327855,-13.200402
22,15,-27.353980,91.736884,0.920933,-115.924724,0.000000,-8.464030,-37.705955,-12.908714
22,16,-20.159022,98.488950,1.542601,-121.161463,0.000000,-11.148749,-40.134389,-14.125807
22,17,-1.233088,136.266880,3.812820,-162.104242,0.000000,-25.998049,-55.990509,-22.734233
22,18,0.000000,226.427223,13.411653,-261.205776,0.000000,-62.012230,-94.012230,-41.162885
22,19,0.000000,221.250817,13.512037,-254.321504,0.000000,-59.663862,-91.285542,-39.494761
22,20,0.000000,157.479017,7.357105,-183.832841,0.000000,-33.488068,-63.706303,-25.798133
22,21,20.208810,142.460613,4.866073,-161.522274,0.000000,-28.176942,-56.735447,-22.854722
22,22,4.150389,97.130996,2.441575,-111.098514,0.000000,-10.236649,-36.854739,-11.954203
22,23,-3.641644,67.955398,1.007791,-76.025478,0.000000,0.000000,-23.924078,-4.787289
22,24,-21.160301,34.132353,-0.704123,-38.196268,0.000000,0.000000,-9.578861,3.168924
23,1,-19.077629,41.412759,-0.553392,-45.900733,0.000000,0.000000,-13.099301,1.140811
23,2,0.000000,76.221008,2.443571,-77.764326,0.000000,0.000000,-27.200279,-6.026641
23,3,0.000000,62.743663,2.046970,-60.049775,0.000000,0.000000,-20.738850,-2.333602
23,4,0.000000,54.513840,2.000896,-47.650207,0.000000,0.000000,-16.749451,0.058254
23,5,0.000000,59.526549,1.866617,-54.179768,0.000000,0.000000,-19.440170,-1.599328
23,6,-27.008070,24.709368,-1.455168,-26.993563,0.000000,0.000000,-6.019253,5.039891
23,7,-18.691507,56.792060,0.086873,-65.440635,0.000000,0.000000,-20.310333,-2.892415
23,8,-29.150270,53.941891,-0.395563,-66.679712,0.000000,5.910812,-19.932333,-2.826798
23,9,-41.069369,47.312425,-1.209689,-63.871896,0.000000,8.753082,-18.023658,-1.981873
23,10,-28.445695,73.524825,0.254909,-92.678059,0.000000,-1.494372,-29.149792,-8.075031
23,11,-46.651191,52.419387,-1.335697,-73.475957,0.000000,7.133108,-21.040977,-3.817990
23,12,-39.299681,68.520536,-0.402183,-90.848556,0.000000,0.657137,-27.913573,-7.558355
23,13,-54.336911,50.673903,-1.644483,-74.564188,0.000000,7.953708,-20.922102,-3.840479
23,14,-29.977576,87.876469,0.760149,-111.432207,0.000000,-6.994833,-36.114718,-12.002650
23,15,-32.840831,83.381534,0.352300,-107.814866,0.000000,-5.065719,-34.307644,-11.098519
23,16,-18.217736,99.974215,1.746924,-122.678927,0.000000,-11.543494,-40.529134,-14.294967
23,17,5.867892,144.610477,4.379768,-169.889614,0.000000,-29.256707,-59.249167,-24.476376
23,18,0.000000,225.207232,12.915839,-259.942001,0.000000,-61.854535,-93.854535,-41.275749
23,19,0.000000,224.367675,13.459953,-257.493487,0.000000,-61.391005,-93.012685,-40.527343
23,20,0.000000,159.852513,7.615623,-185.937756,0.000000,-34.535009,-64.753244,-26.297920
23,21,22.205066,143.375064,4.942554,-161.944783,0.000000,-28.436624,-56.995129,-22.988798
23,22,2.768606,96.806564,2.384921,-111.194208,0.000000,-10.219291,-36.837381,-11.959390
23,23,-6.351644,68.182961,0.860887,-75.512424,0.000000,0.000000,-24.542164,-5.164284
23,24,0.000000,37.288708,-0.623454,-34.095419,0.000000,0.000000,-9.734023,3.001727
24,1,-19.205209,41.830175,-0.579965,-46.462403,0.000000,0.000000,-13.350074,0.981917
