scenario,hour,energy_price,bus_1,bus_2,bus_3,bus_4,bus_5,bus_6,bus_7,bus_8,bus_9,bus_10,bus_11,bus_12,bus_13,bus_14,bus_15,bus_16,bus_17,bus_18,bus_19,bus_20,bus_21,bus_22,bus_23,bus_24,bus_25,bus_26,bus_27,bus_28,bus_29,bus_30,bus_31,bus_32,bus_33,bus_34,bus_35,bus_36,bus_37,bus_38,bus_39
8,13,-99.4232,-60.4312,-10.9322,-76.7253,-73.1200,-94.9024,-99.4232,-96.1330,-94.4879,-80.1628,-19.6070,-11.4035,-19.6070,-27.8106,-48.9840,-53.8745,-55.9930,-57.9988,-65.1410,-51.4758,-51.4758,-55.9930,-55.9930,-55.9930,-55.9930,-16.4846,-37.3385,-46.8293,-37.3385,-37.3385,-11.3000,-99.4232,-19.6070,-51.4758,-51.4758,-22.6000,-55.9930,-16.4846,-26.8000,-70.2970
8,14,-111.1054,-56.6024,-9.9169,-87.5986,-81.7500,-105.9304,-111.1054,-106.8993,-104.7963,-84.5247,-19.5409,-9.9632,-19.5409,-29.1185,-53.8386,-59.9985,-62.6668,-65.1932,-73.7385,-51.7199,-51.7199,-62.6668,-62.6668,-62.6668,-62.6668,-16.4378,-40.9292,-52.0755,-40.9292,-40.9292,-11.3000,-111.1054,-19.5409,-51.7199,-51.7199,-22.6000,-62.6668,-16.4378,-26.8000,-70.5636
8,15,-106.0406,-58.6101,-10.4662,-82.6816,-77.8966,-101.1361,-106.0406,-102.2426,-100.3436,-82.7894,-19.3588,-10.3618,-19.3588,-28.3559,-51.5776,-57.1965,-59.6305,-61.9350,-69.8477,-51.8419,-51.8419,-59.6305,-59.6305,-59.6305,-59.6305,-16.5380,-39.3424,-49.7209,-39.3424,-39.3424,-11.3000,-106.0406,-19.3588,-51.8419,-51.8419,-22.6000,-59.6305,-16.5380,-26.8000,-70.6998
8,16,-107.6335,-55.9008,-10.0764,-84.8020,-79.2979,-102.6487,-107.6335,-103.6162,-101.6075,-82.3821,-19.4456,-10.2344,-19.4456,-28.6569,-52.4313,-58.3166,-60.8661,-63.2799,-71.4883,-51.5856,-51.5856,-60.8661,-60.8661,-60.8661,-60.8661,-16.3528,-39.9258,-50.6541,-39.9258,-39.9258,-11.3000,-107.6335,-19.4456,-51.5856,-51.5856,-22.6000,-60.8661,-16.3528,-26.8000,-69.1415
8,17,-148.1510,-43.4980,-6.7444,-121.7127,-108.7172,-140.8286,-148.1510,-140.9725,-137.3832,-97.8927,-18.0847,-4.0106,-18.0847,-32.1588,-68.4844,-78.8522,-83.3433,-87.5955,-100.6076,-52.5925,-52.5925,-83.3433,-83.3433,-83.3433,-83.3433,-16.2824,-52.1053,-68.4086,-52.1053,-52.1053,-11.3000,-148.1510,-18.0847,-52.5925,-52.5925,-22.6000,-83.3433,-16.2824,-26.8000,-70.6953
8,18,-214.0423,-63.1272,1.2600,-173.4997,-154.7872,-203.1141,-214.0423,-203.5638,-198.3246,-141.4571,-19.8896,1.0151,-19.8896,-40.7943,-94.7499,-109.6812,-116.1492,-122.2731,-141.8107,-54.6000,-54.6000,-116.1492,-116.1492,-116.1492,-116.1492,-13.3132,-68.0473,-92.9573,-68.0473,-68.0473,-11.3000,-214.0423,-19.8896,-54.6000,-54.6000,-22.6000,-116.1492,-13.3132,-26.8000,-102.2921
8,19,-210.9197,-61.6402,2.0601,-171.1878,-152.5963,-200.1546,-210.9197,-200.5702,-195.3954,-139.1345,-19.6221,0.9822,-19.6221,-40.2265,-93.4068,-108.0987,-114.4630,-120.4887,-139.8251,-54.2217,-54.2217,-114.4630,-114.4630,-114.4630,-114.4630,-12.3969,-66.6950,-91.4064,-66.6950,-66.6950,-11.3000,-210.9197,-19.6221,-54.2217,-54.2217,-22.6000,-114.4630,-12.3969,-26.8000,-100.3873
8,20,-153.7156,-48.7588,-3.9917,-125.1062,-112.1834,-146.0656,-153.7156,-146.4111,-142.7588,-103.2200,-17.8528,-3.2321,-17.8528,-32.4735,-70.2099,-80.6805,-85.2161,-89.5105,-103.0866,-52.8182,-52.8182,-85.2161,-85.2161,-85.2161,-85.2161,-14.0803,-51.9714,-69.2159,-51.9714,-51.9714,-11.3000,-153.7156,-17.8528,-52.8182,-52.8182,-22.6000,-85.2161,-14.0803,-26.8000,-75.9894
8,21,-137.8166,-30.6355,-6.3706,-116.0803,-102.1904,-131.0522,-137.8166,-130.7170,-127.1672,-86.5635,-17.4189,-4.2182,-17.4189,-30.6196,-64.6908,-74.8128,-79.1974,-83.3489,-95.8325,-51.1585,-51.1585,-79.1974,-79.1974,-79.1974,-79.1974,-15.4518,-49.5587,-65.0810,-49.5587,-49.5587,-11.3000,-137.8166,-17.4189,-51.1585,-51.1585,-22.6000,-79.1974,-15.4518,-26.8000,-58.5995
8,22,-99.9211,-33.4522,-8.8593,-83.4016,-75.0329,-95.2947,-99.9211,-95.3701,-93.0946,-68.0075,-17.6779,-8.7791,-17.6779,-26.5766,-49.5446,-56.0158,-58.8189,-61.4730,-69.8365,-49.2181,-49.2181,-58.8189,-58.8189,-58.8189,-58.8189,-15.0661,-38.3778,-48.9872,-38.3778,-38.3778,-11.3000,-99.9211,-17.6779,-49.2181,-49.2181,-22.6000,-58.8189,-15.0661,-26.8000,-50.7298
8,23,-76.6218,-32.6476,-10.3419,-64.5623,-59.0075,-73.3837,-76.6218,-73.5501,-72.0142,-55.4556,-19.0237,-12.8436,-19.0237,-25.2038,-41.1548,-45.3943,-47.2308,-48.9696,-54.9166,-47.2308,-47.2308,-47.2308,-47.2308,-47.2308,-47.2308,-14.8988,-32.0137,-39.8028,-32.0137,-32.0137,-11.3000,-76.6218,-19.0237,-47.2308,-47.2308,-22.6000,-47.2308,-14.8988,-26.8000,-44.0516
8,24,-45.0021,-21.8198,-11.8627,-41.0240,-37.6537,-43.5942,-45.0021,-43.4854,-42.7271,-33.9330,-19.7274,-16.9633,-19.7274,-22.4915,-29.6258,-31.4493,-32.2392,-32.9872,-36.0524,-32.2392,-32.2392,-32.2392,-32.2392,-32.2392,-32.2392,-14.3548,-23.7144,-27.9741,-23.7144,-23.7144,-11.3000,-45.0021,-19.7274,-32.2392,-32.2392,-22.6000,-32.2392,-14.3548,-26.8000,-27.8764
9,1,-55.3685,-38.2272,-11.8697,-45.7248,-43.8640,-53.3902,-55.3685,-53.9252,-53.2036,-46.9041,-20.2754,-16.6839,-20.2754,-23.8668,-33.1363,-35.0063,-35.8164,-36.5834,-40.0699,-35.8164,-35.8164,-35.8164,-35.8164,-35.8164,-35.8164,-14.7852,-25.7351,-30.7185,-25.7351,-25.7351,-11.3000,-55.3685,-20.2754,-35.8164,-35.8164,-22.6000,-35.8164,-14.7852,-26.8000,-42.5656
9,2,-77.6018,-29.3167,-8.6431,-67.1056,-60.5730,-74.4032,-77.6018,-74.3515,-72.7264,-54.4672,-20.4887,-14.2922,-20.4887,-26.6852,-42.6785,-46.9385,-48.7839,-50.5311,-56.8525,-48.7839,-48.7839,-48.7839,-48.7839,-48.7839,-48.7839,-13.5846,-32.1440,-40.5906,-32.1440,-32.1440,-11.3000,-77.6018,-20.4887,-48.7839,-48.7839,-22.6000,-48.7839,-13.5846,-26.8000,-41.8920
9,3,-64.7319,-25.7726,-9.0567,-57.4516,-51.9187,-62.2942,-64.7319,-62.1585,-60.8718,-46.1082,-21.0532,-16.2897,-21.0532,-25.8167,-38.1113,-41.3002,-42.6816,-43.9895,-49.1239,-42.6816,-42.6816,-42.6816,-42.6816,-42.6816,-42.6816,-13.1777,-28.6555,-35.6995,-28.6555,-28.6555,-11.3000,-64.7319,-21.0532,-42.6816,-42.6816,-22.6000,-42.6816,-13.1777,-26.8000,-35.9404
9,4,-57.4164,-23.7180,-9.2287,-52.1590,-47.1442,-55.4330,-57.4164,-55.2335,-54.1421,-41.3449,-21.7387,-17.8251,-21.7387,-25.6523,-35.7534,-38.2944,-39.3951,-40.4373,-44.9079,-39.3951,-39.3951,-39.3951,-39.3951,-39.3951,-39.3951,-12.9104,-26.7380,-33.0311,-26.7380,-26.7380,-11.3000,-57.4164,-21.7387,-39.3951,-39.3951,-22.6000,-39.3951,-12.9104,-26.8000,-32.5315
9,5,-61.7589,-25.0667,-9.3097,-55.3726,-50.0581,-59.5196,-61.7589,-59.3547,-58.1526,-44.2358,-21.5731,-17.1803,-21.5731,-25.9659,-37.3039,-40.2089,-41.4674,-42.6588,-47.5078,-41.4674,-41.4674,-41.4674,-41.4674,-41.4674,-41.4674,-13.2439,-28.0200,-34.7447,-28.0200,-28.0200,-11.3000,-61.7589,-21.5731,-41.4674,-41.4674,-22.6000,-41.4674,-13.2439,-26.8000,-34.6512
9,6,-34.4769,-19.1035,-12.4571,-33.3086,-30.7497,-33.7202,-34.4769,-33.5319,-33.0594,-27.1892,-20.6881,-19.1471,-20.6881,-22.2290,-26.2062,-27.1084,-27.4993,-27.8693,-29.9438,-27.4993,-27.4993,-27.4993,-27.4993,-27.4993,-27.4993,-14.2753,-21.1040,-24.2118,-21.1040,-21.1040,-11.3000,-34.4769,-20.6881,-27.4993,-27.4993,-22.6000,-27.4993,-14.2753,-26.8000,-23.1464
9,7,-70.7460,-40.6545,-11.0873,-57.9847,-54.5410,-67.8892,-70.7460,-68.4239,-67.2629,-56.0707,-20.0688,-14.7815,-20.0688,-25.3561,-39.0028,-42.1851,-43.5636,-44.8687,-49.8711,-43.5636,-43.5636,-43.5636,-43.5636,-43.5636,-43.5636,-15.0725,-30.0401,-36.8520,-30.0401,-30.0401,-11.3000,-70.7460,-20.0688,-43.5636,-43.5636,-22.6000,-43.5636,-15.0725,-26.8000,-48.3626
9,8,-73.5221,-48.8787,-11.4614,-58.1964,-55.8623,-70.5050,-73.5221,-71.3878,-70.3206,-61.3016,-20.1793,-14.7305,-20.1793,-25.6281,-39.6915,-42.7051,-44.0105,-45.2465,-50.1855,-48.4431,-48.4431,-44.0105,-44.0105,-44.0105,-44.0105,-15.4470,-30.4163,-37.2289,-30.4163,-30.4163,-11.3000,-73.5221,-20.1793,-48.4431,-48.4431,-22.6000,-44.0105,-15.4470,-26.8000,-55.0901
9,9,-76.4501,-53.0582,-11.7107,-59.3472,-57.4345,-73.2384,-76.4501,-74.3047,-73.2320,-64.7464,-19.7712,-14.0249,-19.7712,-25.5174,-40.3487,-43.4728,-44.8261,-46.1074,-51.1570,-49.3767,-49.3767,-44.8261,-44.8261,-44.8261,-44.8261,-15.7684,-31.0087,-37.9447,-31.0087,-31.0087,-11.3000,-76.4501,-19.7712,-49.3767,-49.3767,-22.6000,-44.8261,-15.7684,-26.8000,-58.9023
9,10,-72.7890,-62.3253,-12.6879,-53.9432,-54.1678,-69.7907,-72.7890,-71.2931,-70.5451,-67.0876,-20.1206,-14.9717,-20.1206,-25.2695,-38.5589,-40.8546,-41.8491,-42.7906,-47.0442,-50.2554,-50.2554,-41.8491,-41.8491,-41.8491,-41.8491,-16.2391,-29.5768,-35.6469,-29.5768,-29.5768,-11.3000,-72.7890,-20.1206,-50.2554,-50.2554,-22.6000,-41.8491,-16.2391,-26.8000,-64.7065
9,11,-88.3372,-60.5810,-11.6783,-67.6424,-65.4677,-84.4791,-88.3372,-85.7753,-84.4944,-74.4358,-20.2946,-13.3982,-20.2946,-27.1910,-44.9908,-48.7883,-50.4333,-51.9908,-57.9602,-50.4333,-50.4333,-50.4333,-50.4333,-50.4333,-50.4333,-16.4339,-34.2953,-42.4242,-34.2953,-34.2953,-11.3000,-88.3372,-20.2946,-50.4333,-50.4333,-22.6000,-50.4333,-16.4339,-26.8000,-67.5084
9,12,-87.8754,-62.7913,-11.7986,-66.5129,-64.8307,-84.0218,-87.8754,-85.4342,-84.2136,-75.2028,-19.9826,-13.1442,-19.9826,-26.8210,-44.4710,-48.1439,-49.7349,-51.2413,-57.0658,-51.1707,-51.1707,-49.7349,-49.7349,-49.7349,-49.7349,-16.4516,-33.9276,-41.8811,-33.9276,-33.9276,-11.3000,-87.8754,-19.9826,-51.1707,-51.1707,-22.6000,-49.7349,-16.4516,-26.8000,-68.9971
9,13,-78.0428,-70.3051,-12.9635,-56.3706,-57.3221,-74.7525,-78.0428,-76.5681,-75.8307,-73.5065,-20.3519,-14.7726,-20.3519,-25.9313,-40.3317,-42.6905,-43.7122,-44.6797,-49.1385,-51.4758,-51.4758,-43.7122,-43.7122,-43.7122,-43.7122,-16.7050,-30.7576,-37.1530,-30.7576,-30.7576,-11.3000,-78.0428,-20.3519,-51.4758,-51.4758,-22.6000,-43.7122,-16.7050,-26.8000,-71.9058
9,14,-92.5775,-65.1055,-11.7117,-69.9121,-68.0178,-88.4618,-92.5775,-89.9399,-88.6210,-78.7298,-20.0669,-12.7506,-20.0669,-27.3833,-46.2669,-50.2501,-51.9755,-53.6091,-59.8270,-51.7199,-51.7199,-51.9755,-51.9755,-51.9755,-51.9755,-16.6543,-35.2179,-43.6664,-35.2179,-35.2179,-11.3000,-92.5775,-20.0669,-51.7199,-51.7199,-22.6000,-51.9755,-16.6543,-26.8000,-71.9176
9,15,-110.2168,-56.4437,-10.0400,-86.7097,-80.9933,-105.0709,-110.2168,-106.0532,-103.9714,-83.9800,-19.1887,-9.6727,-19.1887,-28.7047,-53.2657,-59.3928,-62.0469,-64.5599,-73.0077,-51.8419,-51.8419,-62.0469,-62.0469,-62.0469,-62.0469,-16.4717,-40.6280,-51.6217,-40.6280,-40.6280,-11.3000,-110.2168,-19.1887,-51.8419,-51.8419,-22.6000,-62.0469,-16.4717,-26.8000,-70.2119
9,16,-103.6992,-58.1050,-10.3836,-80.9428,-76.3456,-98.9384,-103.6992,-100.0324,-98.1990,-81.3344,-19.5477,-10.8227,-19.5477,-28.2727,-50.7921,-56.1902,-58.5285,-60.7425,-68.4468,-51.5856,-51.5856,-58.5285,-58.5285,-58.5285,-58.5285,-16.3244,-38.6371,-48.7917,-38.6371,-38.6371,-11.3000,-103.6992,-19.5477,-51.5856,-51.5856,-22.6000,-58.5285,-16.3244,-26.8000,-69.7197
9,17,-144.1778,-45.4580,-7.0377,-117.9181,-105.7833,-137.0858,-144.1778,-137.3429,-133.9254,-96.7137,-18.2525,-4.6713,-18.2525,-31.8337,-66.8870,-76.7694,-81.0502,-85.1033,-97.6187,-52.5925,-52.5925,-81.0502,-81.0502,-81.0502,-81.0502,-16.2471,-50.8358,-66.5775,-50.8358,-50.8358,-11.3000,-144.1778,-18.2525,-52.5925,-52.5925,-22.6000,-81.0502,-16.2471,-26.8000,-71.0858
9,18,-213.0412,-62.5488,1.6600,-172.6783,-154.0037,-202.1515,-213.0412,-202.5948,-197.3716,-140.6616,-19.5662,1.2668,-19.5662,-40.3992,-94.1697,-109.0453,-115.4892,-121.5902,-141.0750,-54.6000,-54.6000,-115.4892,-115.4892,-115.4892,-115.4892,-12.8798,-67.4886,-92.3416,-67.4886,-67.4886,-11.3000,-213.0412,-19.5662,-54.6000,-54.6000,-22.6000,-115.4892,-12.8798,-26.8000,-101.6052
9,19,-211.7315,-61.8197,2.1507,-171.8430,-153.1702,-200.9222,-211.7315,-201.3385,-196.1421,-139.6426,-19.6474,1.0420,-19.6474,-40.3367,-93.7362,-108.4879,-114.8780,-120.9282,-140.3469,-54.2217,-54.2217,-114.8780,-114.8780,-114.8780,-114.8780,-12.3689,-66.9018,-91.7202,-66.9018,-66.9018,-11.3000,-211.7315,-19.6474,-54.2217,-54.2217,-22.6000,-114.8780,-12.3689,-26.8000,-100.7312
9,20,-152.6946,-48.5050,-4.0722,-124.0541,-111.2787,-145.0716,-152.6946,-145.4335,-141.8029,-102.5594,-17.3392,-2.7776,-17.3392,-31.9007,-69.4845,-79.9287,-84.4530,-88.7365,-102.2065,-52.8182,-52.8182,-84.4530,-84.4530,-84.4530,-84.4530,-14.0600,-51.5725,-68.6447,-51.5725,-51.5725,-11.3000,-152.6946,-17.3392,-52.8182,-52.8182,-22.6000,-84.4530,-14.0600,-26.8000,-75.5322
9,21,-137.8018,-29.5561,-6.3127,-116.2601,-102.1979,-131.0283,-137.8018,-130.6517,-127.0766,-86.0570,-17.2276,-3.9917,-17.2276,-30.4635,-64.6257,-74.8208,-79.2371,-83.4185,-95.9441,-51.1585,-51.1585,-79.2371,-79.2371,-79.2371,-79.2371,-15.4089,-49.5724,-65.1204,-49.5724,-49.5724,-11.3000,-137.8018,-17.2276,-51.1585,-51.1585,-22.6000,-79.2371,-15.4089,-26.8000,-57.8065
9,22,-101.0935,-33.6436,-8.8646,-84.3432,-75.8559,-96.4016,-101.0935,-96.4763,-94.1677,-68.7097,-17.6890,-8.6635,-17.6890,-26.7146,-50.0097,-56.5818,-59.4287,-62.1241,-70.5984,-49.2181,-49.2181,-59.4287,-59.4287,-59.4287,-59.4287,-15.1476,-38.7455,-49.4850,-38.7455,-38.7455,-11.3000,-101.0935,-17.6890,-49.2181,-49.2181,-22.6000,-59.4287,-15.1476,-26.8000,-51.1766
9,23,-76.3248,-35.6517,-10.4822,-63.6774,-58.6667,-73.1189,-76.3248,-73.4112,-71.9544,-56.6845,-19.3502,-13.2858,-19.3502,-25.4146,-41.0669,-45.0904,-46.8333,-48.4835,-54.2784,-46.8333,-46.8333,-46.8333,-46.8333,-46.8333,-46.8333,-14.9652,-31.8025,-39.4653,-31.8025,-31.8025,-11.3000,-76.3248,-19.3502,-46.8333,-46.8333,-22.6000,-46.8333,-14.9652,-26.8000,-46.1681
9,24,-49.6651,-39.0461,-12.1009,-40.7494,-39.7731,-48.0126,-49.6651,-48.6244,-48.1040,-44.2940,-20.3867,-17.4570,-20.3867,-23.3164,-30.8779,-32.1609,-32.7167,-33.2429,-36.1058,-32.7167,-32.7167,-32.7167,-32.7167,-32.7167,-32.7167,-14.5951,-23.9625,-28.2257,-23.9625,-23.9625,-11.3000,-49.6651,-20.3867,-32.7167,-32.7167,-22.6000,-32.7167,-14.5951,-26.8000,-41.6701
10,1,-54.5523,-35.9167,-11.7274,-45.4262,-43.3024,-52.5956,-54.5523,-53.0498,-52.2986,-45.4080,-19.8162,-16.2322,-19.8162,-23.4001,-32.6503,-34.6058,-35.4529,-36.2549,-39.7528,-35.4529,-35.4529,-35.4529,-35.4529,-35.4529,-35.4529,-14.6209,-25.4884,-30.4343,-25.4884,-25.4884,-11.3000,-54.5523,-19.8162,-35.4529,-35.4529,-22.6000,-35.4529,-14.6209,-26.8000,-40.6623
10,2,-79.5400,-30.1172,-8.9596,-68.6899,-62.0269,-76.2533,-79.5400,-76.2087,-74.5431,-55.8564,-20.8656,-14.5019,-20.8656,-27.2292,-43.6540,-48.0367,-49.9352,-51.7327,-58.2001,-49.9352,-49.9352,-49.9352,-49.9352,-49.9352,-49.9352,-14.0055,-32.9572,-41.5822,-32.9572,-32.9572,-11.3000,-79.5400,-20.8656,-49.9352,-49.9352,-22.6000,-49.9352,-14.0055,-26.8000,-42.9868
10,3,-65.0272,-25.9204,-9.1438,-57.6299,-52.0958,-62.5695,-65.0272,-62.4404,-61.1470,-46.3297,-21.0024,-16.2031,-21.0024,-25.8016,-38.1887,-41.4084,-42.8031,-44.1236,-49.2748,-42.8031,-42.8031,-42.8031,-42.8031,-42.8031,-42.8031,-13.2704,-28.7690,-35.8225,-28.7690,-28.7690,-11.3000,-65.0272,-21.0024,-42.8031,-42.8031,-22.6000,-42.8031,-13.2704,-26.8000,-36.1250
10,4,-57.7010,-23.8191,-9.2509,-52.4173,-47.3746,-55.7071,-57.7010,-55.5063,-54.4089,-41.5421,-21.8336,-17.8992,-21.8336,-25.7681,-35.9230,-38.4773,-39.5839,-40.6315,-45.1265,-39.5839,-39.5839,-39.5839,-39.5839,-39.5839,-39.5839,-12.9528,-26.8567,-33.1845,-26.8567,-26.8567,-11.3000,-57.7010,-21.8336,-39.5839,-39.5839,-22.6000,-39.5839,-12.9528,-26.8000,-32.6806
10,5,-62.7083,-25.3637,-9.3284,-56.1473,-50.7517,-60.4219,-62.7083,-60.2588,-59.0341,-44.8715,-21.6844,-17.2013,-21.6844,-26.1674,-37.7383,-40.7078,-41.9942,-43.2121,-48.1455,-41.9942,-41.9942,-41.9942,-41.9942,-41.9942,-41.9942,-13.3256,-28.3386,-35.1711,-28.3386,-28.3386,-11.3000,-62.7083,-21.6844,-41.9942,-41.9942,-22.6000,-41.9942,-13.3256,-26.8000,-35.1176
10,6,-36.0744,-19.7164,-12.6538,-34.5111,-31.8588,-35.2306,-36.0744,-35.0556,-34.5463,-28.3084,-20.7550,-19.0517,-20.7550,-22.4582,-26.8544,-27.8813,-28.3261,-28.7473,-30.9456,-28.3261,-28.3261,-28.3261,-28.3261,-28.3261,-28.3261,-14.5523,-21.6829,-24.9281,-21.6829,-21.6829,-11.3000,-36.0744,-20.7550,-28.3261,-28.3261,-22.6000,-28.3261,-14.5523,-26.8000,-24.0124
10,7,-69.4198,-43.4902,-11.3721,-56.3252,-53.5248,-66.6600,-69.4198,-67.3165,-66.2648,-56.6852,-20.5129,-15.4645,-20.5129,-25.5612,-38.5911,-41.4647,-42.7096,-43.8882,-48.6316,-42.7096,-42.7096,-42.7096,-42.7096,-42.7096,-42.7096,-15.2080,-29.6150,-36.1717,-29.6150,-29.6150,-11.3000,-69.4198,-20.5129,-42.7096,-42.7096,-22.6000,-42.7096,-15.2080,-26.8000,-50.0877
10,8,-70.2927,-50.7687,-11.7708,-55.0412,-53.4610,-67.4638,-70.2927,-68.4511,-67.5303,-60.4800,-20.3400,-15.2991,-20.3400,-25.3810,-38.3917,-40.9965,-42.1249,-43.1932,-47.7120,-48.4431,-48.4431,-42.1249,-42.1249,-42.1249,-42.1249,-15.4777,-29.4001,-35.7363,-29.4001,-29.4001,-11.3000,-70.2927,-20.3400,-48.4431,-48.4431,-22.6000,-42.1249,-15.4777,-26.8000,-55.6243
10,9,-72.2241,-55.9311,-12.2144,-55.1846,-54.3182,-69.2675,-72.2241,-70.4827,-69.6120,-63.8574,-20.1397,-14.9491,-20.1397,-25.3303,-38.7274,-41.2847,-42.3925,-43.4413,-47.9202,-49.3767,-49.3767,-42.3925,-42.3925,-42.3925,-42.3925,-15.8983,-29.7340,-36.0308,-29.7340,-29.7340,-11.3000,-72.2241,-20.1397,-49.3767,-49.3767,-22.6000,-42.3925,-15.8983,-26.8000,-59.8943
10,10,-74.9377,-61.4819,-12.5031,-56.0046,-55.7865,-71.8223,-74.9377,-73.2682,-72.4335,-67.8270,-20.1594,-14.7604,-20.1594,-25.5584,-39.4934,-42.0250,-43.1216,-44.1599,-48.6774,-50.2554,-50.2554,-43.1216,-43.1216,-43.1216,-43.1216,-16.2376,-30.2639,-36.6474,-30.2639,-30.2639,-11.3000,-74.9377,-20.1594,-50.2554,-50.2554,-22.6000,-43.1216,-16.2376,-26.8000,-64.6545
10,11,-71.2176,-66.4309,-13.0945,-51.5978,-52.7603,-68.3116,-71.2176,-70.0064,-69.4007,-68.1516,-20.2840,-15.3951,-20.2840,-25.1730,-37.7915,-39.7225,-40.5590,-41.3510,-45.2591,-50.7741,-50.7741,-40.5590,-40.5590,-40.5590,-40.5590,-16.4279,-28.9476,-34.6454,-28.9476,-28.9476,-11.3000,-71.2176,-20.2840,-50.7741,-50.7741,-22.6000,-40.5590,-16.4279,-26.8000,-67.2912
10,12,-91.4640,-61.1883,-11.4772,-69.9646,-67.5173,-87.4099,-91.4640,-88.7226,-87.3518,-76.3468,-19.9607,-12.6929,-19.9607,-27.2286,-45.9871,-50.0726,-51.8423,-53.5179,-59.7906,-51.1707,-51.1707,-51.8423,-51.8423,-51.8423,-51.8423,-16.4367,-35.0638,-43.5412,-35.0638,-35.0638,-11.3000,-91.4640,-19.9607,-51.1707,-51.1707,-22.6000,-51.8423,-16.4367,-26.8000,-68.7676
10,13,-80.4415,-67.8026,-12.6530,-58.9534,-59.1571,-77.0064,-80.4415,-78.6986,-77.8272,-73.6106,-20.1230,-14.2116,-20.1230,-26.0344,-41.2918,-44.0200,-45.2019,-46.3208,-51.1388,-51.4758,-51.4758,-45.2019,-45.2019,-45.2019,-45.2019,-16.6248,-31.5421,-38.3311,-31.5421,-31.5421,-11.3000,-80.4415,-20.1230,-51.4758,-51.4758,-22.6000,-45.2019,-16.6248,-26.8000,-70.7066
10,14,-106.3494,-58.2302,-10.3208,-83.2018,-78.2678,-101.4464,-106.3494,-102.5212,-100.6071,-82.7823,-19.6635,-10.6558,-19.6635,-28.6711,-51.9200,-57.5489,-59.9873,-62.2960,-70.2694,-51.7199,-51.7199,-59.9873,-59.9873,-59.9873,-59.9873,-16.4523,-39.4811,-49.9617,-39.4811,-39.4811,-11.3000,-106.3494,-19.6635,-51.7199,-51.7199,-22.6000,-59.9873,-16.4523,-26.8000,-70.5062
10,15,-110.0677,-56.0859,-10.0737,-86.7194,-80.9513,-104.9358,-110.0677,-105.8996,-103.8156,-83.7393,-19.2780,-9.7813,-19.2780,-28.7747,-53.2860,-59.4111,-62.0644,-64.5765,-73.0217,-51.8419,-51.8419,-62.0644,-62.0644,-62.0644,-62.0644,-16.5034,-40.6521,-51.6424,-40.6521,-40.6521,-11.3000,-110.0677,-19.2780,-51.8419,-51.8419,-22.6000,-62.0644,-16.5034,-26.8000,-69.9126
10,16,-115.4264,-51.3489,-9.2168,-92.4140,-85.0872,-109.9867,-115.4264,-110.7027,-108.3409,-84.3686,-19.0421,-8.8456,-19.0421,-29.2385,-55.5557,-62.4218,-65.3960,-68.2121,-77.4426,-51.5856,-51.5856,-65.3960,-65.3960,-65.3960,-65.3960,-16.1764,-42.3156,-54.2118,-42.3156,-42.3156,-11.3000,-115.4264,-19.0421,-51.5856,-51.5856,-22.6000,-65.3960,-16.1764,-26.8000,-67.8587
10,17,-145.9224,-43.5283,-6.8448,-119.8652,-107.1598,-138.7303,-145.9224,-138.8893,-135.3727,-96.7406,-18.1718,-4.3556,-18.1718,-31.9881,-67.6480,-77.7982,-82.1951,-86.3581,-99.1375,-52.5925,-52.5925,-82.1951,-82.1951,-82.1951,-82.1951,-16.2250,-51.4552,-67.4887,-51.4552,-51.4552,-11.3000,-145.9224,-18.1718,-52.5925,-52.5925,-22.6000,-82.1951,-16.2250,-26.8000,-70.1344
10,18,-213.0889,-62.6631,1.5182,-172.7756,-154.1023,-202.2079,-213.0889,-202.6484,-197.4282,-140.7425,-19.7638,1.0537,-19.7638,-40.5813,-94.3116,-109.1740,-115.6122,-121.7078,-141.1848,-54.6000,-54.6000,-115.6122,-115.6122,-115.6122,-115.6122,-13.0188,-67.6168,-92.4649,-67.6168,-67.6168,-11.3000,-213.0889,-19.7638,-54.6000,-54.6000,-22.6000,-115.6122,-13.0188,-26.8000,-101.7028
10,19,-210.0852,-61.3441,2.1278,-170.5391,-152.0053,-199.3640,-210.0852,-199.7747,-194.6195,-138.5604,-19.5635,0.9581,-19.5635,-40.0851,-93.0518,-107.6819,-114.0193,-120.0196,-139.2875,-54.2217,-54.2217,-114.0193,-114.0193,-114.0193,-114.0193,-12.2819,-66.4021,-91.0327,-66.4021,-66.4021,-11.3000,-210.0852,-19.5635,-54.2217,-54.2217,-22.6000,-114.0193,-12.2819,-26.8000,-99.9522
10,20,-160.2963,-50.4226,-3.5535,-130.5098,-116.9456,-152.3075,-160.2963,-152.6563,-148.8363,-107.4410,-18.3987,-3.1255,-18.3987,-33.6719,-73.0924,-84.0194,-88.7528,-93.2344,-107.4511,-52.8182,-52.8182,-88.7528,-88.7528,-88.7528,-88.7528,-14.1331,-53.8683,-71.9521,-53.8683,-53.8683,-11.3000,-160.2963,-18.3987,-52.8182,-52.8182,-22.6000,-88.7528,-14.1331,-26.8000,-78.9318
