scenario,hour,br_1_2,br_2_3,br_2_30,br_6_11,br_10_32,br_16_19,br_22_35,br_29_38
12,21,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
12,22,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
12,23,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
12,24,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
13,1,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
13,2,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
13,3,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
13,4,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
13,5,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
13,6,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
13,7,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
13,8,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
13,9,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
13,10,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
13,11,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
13,12,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
13,13,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
13,14,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
13,15,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
13,16,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
13,17,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
13,18,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
13,19,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
13,20,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
13,21,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
13,22,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
13,23,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
13,24,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
14,1,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
14,2,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
14,3,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
14,4,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
14,5,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
14,6,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
14,7,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
14,8,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
14,9,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
14,10,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
14,11,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
14,12,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
14,13,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
14,14,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
14,15,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
14,16,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
14,17,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
14,18,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
14,19,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
14,20,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
14,21,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
14,22,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
14,23,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
14,24,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
15,1,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
15,2,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
15,3,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
15,4,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
15,5,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
15,6,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
15,7,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
15,8,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
15,9,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
15,10,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
15,11,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
15,12,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
15,13,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
15,14,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
15,15,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
15,16,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
15,17,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
15,18,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
15,19,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
15,20,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
15,21,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
15,22,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
15,23,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
15,24,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
16,1,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
16,2,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
16,3,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
16,4,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
16,5,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
16,6,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
16,7,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
16,8,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
16,9,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
16,10,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
16,11,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
16,12,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
16,13,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
16,14,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
16,15,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
16,16,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
16,17,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
16,18,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
16,19,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
16,20,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
16,21,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
16,22,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
16,23,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
16,24,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
17,1,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
17,2,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
17,3,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
17,4,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
17,5,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
17,6,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
17,7,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
17,8,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
17,9,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
17,10,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
17,11,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
17,12,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
17,13,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
17,14,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
17,15,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
17,16,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
17,17,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
17,18,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
17,19,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
17,20,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
17,21,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
17,22,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
17,23,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
17,24,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
18,1,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
18,2,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
18,3,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
18,4,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
18,5,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
18,6,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
18,7,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
18,8,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
18,9,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
18,10,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
18,11,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
18,12,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
18,13,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
18,14,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
18,15,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
18,16,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
18,17,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
18,18,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
18,19,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
18,20,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
18,21,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
18,22,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
18,23,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
18,24,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
19,1,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
19,2,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
19,3,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
19,4,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
19,5,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
19,6,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
19,7,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
19,8,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
19,9,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
19,10,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
19,11,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
19,12,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
19,13,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
19,14,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
19,15,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
19,16,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
19,17,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
19,18,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
19,19,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
19,20,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
19,21,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
19,22,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
19,23,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
19,24,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
20,1,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
20,2,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
20,3,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
20,4,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
20,5,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
20,6,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
20,7,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
20,8,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
20,9,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
20,10,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
20,11,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
20,12,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
20,13,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
20,14,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
20,15,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
20,16,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
20,17,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
20,18,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
20,19,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
20,20,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
20,21,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
20,22,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
20,23,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
20,24,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
21,1,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
21,2,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
21,3,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
21,4,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
21,5,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
21,6,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
21,7,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
21,8,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
21,9,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
21,10,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
21,11,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
21,12,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
21,13,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
21,14,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
21,15,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
21,16,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
21,17,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
21,18,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
21,19,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
21,20,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
21,21,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
21,22,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
21,23,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
21,24,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
22,1,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
22,2,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
22,3,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
22,4,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
22,5,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
22,6,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
22,7,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
22,8,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
22,9,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
22,10,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
22,11,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
22,12,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
22,13,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
22,14,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
22,15,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
22,16,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
22,17,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
22,18,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
22,19,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
22,20,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
22,21,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
22,22,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
22,23,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
22,24,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
23,1,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
23,2,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
23,3,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
23,4,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
23,5,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
23,6,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
23,7,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
23,8,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
23,9,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
23,10,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
23,11,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
23,12,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
23,13,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
23,14,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
23,15,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
23,16,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
23,17,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
23,18,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
23,19,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
23,20,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
23,21,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
23,22,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
23,23,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
23,24,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
24,1,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
24,2,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
24,3,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
24,4,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
24,5,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
24,6,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
24,7,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
24,8,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
24,9,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
24,10,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
24,11,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
24,12,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
24,13,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
24,14,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
24,15,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
24,16,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
24,17,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
24,18,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
24,19,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
24,20,0.000000,-73.925066,0.227203,90.069879,0.000000,18.527626,33.527626,17.925738
24,21,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
24,22,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
24,23,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
24,24,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
25,1,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
25,2,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
25,3,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
25,4,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
25,5,0.000000,-33.073502,2.864688,40.296566,0.000000,0.000000,15.000000,8.019836
25,6,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
25,7,27.720502,-29.483484,2.898361,46.405708,0.000000,0.000000,15.000000,7.893363
25,8,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
25,9,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
25,10,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
25,11,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
25,12,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
25,13,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
25,14,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
25,15,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
25,16,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
25,17,5.277932,-65.463470,0.735787,81.756302,0.000000,15.000000,30.000000,16.015592
